reviewed_id,bought_with_id,age,statecode
c3b623e4da19625625fb1d1990260264,c176f4bd1bf96f063452f3d307476298,25,WY
c3b623e4da19625625fb1d1990260264,0ca81693885ecdbc8aa4993eceb21685,25,WY
c3b623e4da19625625fb1d1990260264,ed0aa44bce1b254c7ba544f086fb525b,25,WY
c3b623e4da19625625fb1d1990260264,b15354df4abef33f7cd468770af56641,25,WY
c3b623e4da19625625fb1d1990260264,376ec865363d134e5bf52d1443efee23,25,WY
b8446eef87588473a0a0edced0ef5d20,a9de6d0ed5bfe1a1ba302415cf8e51cf,60,UM
b8446eef87588473a0a0edced0ef5d20,16b59c79b94e6553bc9c4cd1b99baff0,60,UM
b8446eef87588473a0a0edced0ef5d20,34856a2cb3f4a2ca6474770798c3d570,60,UM
b8446eef87588473a0a0edced0ef5d20,22376a7ffd3589287685333519558bbd,60,UM
b8446eef87588473a0a0edced0ef5d20,4f2d4995ca710a3eb66d741838f1b864,60,UM
d61757f7403f71b08b02d7c3d4f689fe,7df30611117781e933c128b3a881abe4,27,FL
d61757f7403f71b08b02d7c3d4f689fe,72dfad02b88f9a696cc80c224971aa4e,27,FL
d61757f7403f71b08b02d7c3d4f689fe,b334f55922795012fb9e87c94ed67830,27,FL
d61757f7403f71b08b02d7c3d4f689fe,97de1506cd0bcbe50f2797cd0588eb81,27,FL
d61757f7403f71b08b02d7c3d4f689fe,2c27cfe6d189a31cc194be5b68d25b9b,27,FL
d61757f7403f71b08b02d7c3d4f689fe,7df30611117781e933c128b3a881abe4,37,AK
d61757f7403f71b08b02d7c3d4f689fe,72dfad02b88f9a696cc80c224971aa4e,37,AK
d61757f7403f71b08b02d7c3d4f689fe,b334f55922795012fb9e87c94ed67830,37,AK
d61757f7403f71b08b02d7c3d4f689fe,97de1506cd0bcbe50f2797cd0588eb81,37,AK
d61757f7403f71b08b02d7c3d4f689fe,2c27cfe6d189a31cc194be5b68d25b9b,37,AK
d61757f7403f71b08b02d7c3d4f689fe,7df30611117781e933c128b3a881abe4,38,NE
d61757f7403f71b08b02d7c3d4f689fe,72dfad02b88f9a696cc80c224971aa4e,38,NE
d61757f7403f71b08b02d7c3d4f689fe,b334f55922795012fb9e87c94ed67830,38,NE
