reviewed_id,bought_with_id,age,statecode
f89b4212c3123a11674726ebd8c7f25c,8d928d782f4b152e30f386d389949d6e,47,PR
f89b4212c3123a11674726ebd8c7f25c,388ed5e0ef3cbe05343e3d0ac5204b1e,47,PR
f89b4212c3123a11674726ebd8c7f25c,72dfad02b88f9a696cc80c224971aa4e,47,PR
f89b4212c3123a11674726ebd8c7f25c,2b40de940062de3a306181a93c25d775,47,PR
f89b4212c3123a11674726ebd8c7f25c,76172a266ce347b6c7e6fe38b507a844,47,PR
f89b4212c3123a11674726ebd8c7f25c,8d928d782f4b152e30f386d389949d6e,62,MT
f89b4212c3123a11674726ebd8c7f25c,388ed5e0ef3cbe05343e3d0ac5204b1e,62,MT
f89b4212c3123a11674726ebd8c7f25c,72dfad02b88f9a696cc80c224971aa4e,62,MT
f89b4212c3123a11674726ebd8c7f25c,2b40de940062de3a306181a93c25d775,62,MT
f89b4212c3123a11674726ebd8c7f25c,76172a266ce347b6c7e6fe38b507a844,62,MT
f89b4212c3123a11674726ebd8c7f25c,8d928d782f4b152e30f386d389949d6e,59,UM
f89b4212c3123a11674726ebd8c7f25c,388ed5e0ef3cbe05343e3d0ac5204b1e,59,UM
f89b4212c3123a11674726ebd8c7f25c,72dfad02b88f9a696cc80c224971aa4e,59,UM
f89b4212c3123a11674726ebd8c7f25c,2b40de940062de3a306181a93c25d775,59,UM
f89b4212c3123a11674726ebd8c7f25c,76172a266ce347b6c7e6fe38b507a844,59,UM
daa4e7409f9ebd635090c08a7f6f8664,380432147b5ccb1805a1be06dcb7d50f,21,GA
daa4e7409f9ebd635090c08a7f6f8664,665487aaa20a4868dea1b039fa20c280,21,GA
daa4e7409f9ebd635090c08a7f6f8664,8a796895702a729e999f1db2d24f1247,21,GA
daa4e7409f9ebd635090c08a7f6f8664,c2f175d0b29e950e8b5fd8fe3fb0a77e,21,GA
daa4e7409f9ebd635090c08a7f6f8664,7251789d36f8fb7a637458409b51663c,21,GA
daa4e7409f9ebd635090c08a7f6f8664,380432147b5ccb1805a1be06dcb7d50f,40,AK
daa4e7409f9ebd635090c08a7f6f8664,665487aaa20a4868dea1b039fa20c280,40,AK
daa4e7409f9ebd635090c08a7f6f8664,8a796895702a729e999f1db2d24f1247,40,AK
daa4e7409f9ebd635090c08a7f6f8664,c2f175d0b29e950e8b5fd8fe3fb0a77e,40,AK
daa4e7409f9ebd635090c08a7f6f8664,7251789d36f8fb7a637458409b51663c,40,AK
daa4e7409f9ebd635090c08a7f6f8664,380432147b5ccb1805a1be06dcb7d50f,45,ID
daa4e7409f9ebd635090c08a7f6f8664,665487aaa20a4868dea1b039fa20c280,45,ID
daa4e7409f9ebd635090c08a7f6f8664,8a796895702a729e999f1db2d24f1247,45,ID
daa4e7409f9ebd635090c08a7f6f8664,c2f175d0b29e950e8b5fd8fe3fb0a77e,45,ID
daa4e7409f9ebd635090c08a7f6f8664,7251789d36f8fb7a637458409b51663c,45,ID
daa4e7409f9ebd635090c08a7f6f8664,380432147b5ccb1805a1be06dcb7d50f,57,VT
daa4e7409f9ebd635090c08a7f6f8664,665487aaa20a4868dea1b039fa20c280,57,VT
daa4e7409f9ebd635090c08a7f6f8664,8a796895702a729e999f1db2d24f1247,57,VT
daa4e7409f9ebd635090c08a7f6f8664,c2f175d0b29e950e8b5fd8fe3fb0a77e,57,VT
daa4e7409f9ebd635090c08a7f6f8664,7251789d36f8fb7a637458409b51663c,57,VT
daa4e7409f9ebd635090c08a7f6f8664,380432147b5ccb1805a1be06dcb7d50f,66,TX
daa4e7409f9ebd635090c08a7f6f8664,665487aaa20a4868dea1b039fa20c280,66,TX
daa4e7409f9ebd635090c08a7f6f8664,8a796895702a729e999f1db2d24f1247,66,TX
daa4e7409f9ebd635090c08a7f6f8664,c2f175d0b29e950e8b5fd8fe3fb0a77e,66,TX
daa4e7409f9ebd635090c08a7f6f8664,7251789d36f8fb7a637458409b51663c,66,TX
daa4e7409f9ebd635090c08a7f6f8664,380432147b5ccb1805a1be06dcb7d50f,57,MP
daa4e7409f9ebd635090c08a7f6f8664,665487aaa20a4868dea1b039fa20c280,57,MP
daa4e7409f9ebd635090c08a7f6f8664,8a796895702a729e999f1db2d24f1247,57,MP
daa4e7409f9ebd635090c08a7f6f8664,c2f175d0b29e950e8b5fd8fe3fb0a77e,57,MP
daa4e7409f9ebd635090c08a7f6f8664,7251789d36f8fb7a637458409b51663c,57,MP
7ed8d9062f9ecf8c8e39e9006d226480,6ad41c0892dc483923174bfc443360a0,46,NJ
7ed8d9062f9ecf8c8e39e9006d226480,741402f5a0a4f78deedea2239155ab1b,46,NJ
7ed8d9062f9ecf8c8e39e9006d226480,8c7c0551207a3939bcf0d5ce6bca88f4,46,NJ
7ed8d9062f9ecf8c8e39e9006d226480,c8d7383fad39e31a2284b99e55ad0824,46,NJ
7ed8d9062f9ecf8c8e39e9006d226480,2744d250f754cddedf8feb9ba1342dc2,46,NJ
7ed8d9062f9ecf8c8e39e9006d226480,6ad41c0892dc483923174bfc443360a0,26,VI
7ed8d9062f9ecf8c8e39e9006d226480,741402f5a0a4f78deedea2239155ab1b,26,VI
7ed8d9062f9ecf8c8e39e9006d226480,8c7c0551207a3939bcf0d5ce6bca88f4,26,VI
7ed8d9062f9ecf8c8e39e9006d226480,c8d7383fad39e31a2284b99e55ad0824,26,VI
7ed8d9062f9ecf8c8e39e9006d226480,2744d250f754cddedf8feb9ba1342dc2,26,VI
63ef164cf3867dbf50399ff78439cb65,6523be77636d29578f5aed0082b203e8,53,VA
63ef164cf3867dbf50399ff78439cb65,f62cb150117cb06aa4785d283c5de9a7,53,VA
63ef164cf3867dbf50399ff78439cb65,8603d449d2ded39a85a6795236848861,53,VA
63ef164cf3867dbf50399ff78439cb65,b7ff6dbc3ed0ca9c4938a5ae55f6d046,53,VA
63ef164cf3867dbf50399ff78439cb65,40a18a4f9d2bbf20b742f532e4e3873c,53,VA
63ef164cf3867dbf50399ff78439cb65,6523be77636d29578f5aed0082b203e8,44,OH
63ef164cf3867dbf50399ff78439cb65,f62cb150117cb06aa4785d283c5de9a7,44,OH
63ef164cf3867dbf50399ff78439cb65,8603d449d2ded39a85a6795236848861,44,OH
63ef164cf3867dbf50399ff78439cb65,b7ff6dbc3ed0ca9c4938a5ae55f6d046,44,OH
63ef164cf3867dbf50399ff78439cb65,40a18a4f9d2bbf20b742f532e4e3873c,44,OH
63ef164cf3867dbf50399ff78439cb65,6523be77636d29578f5aed0082b203e8,23,ME
63ef164cf3867dbf50399ff78439cb65,f62cb150117cb06aa4785d283c5de9a7,23,ME
63ef164cf3867dbf50399ff78439cb65,8603d449d2ded39a85a6795236848861,23,ME
63ef164cf3867dbf50399ff78439cb65,b7ff6dbc3ed0ca9c4938a5ae55f6d046,23,ME
63ef164cf3867dbf50399ff78439cb65,40a18a4f9d2bbf20b742f532e4e3873c,23,ME
63ef164cf3867dbf50399ff78439cb65,6523be77636d29578f5aed0082b203e8,21,MN
63ef164cf3867dbf50399ff78439cb65,f62cb150117cb06aa4785d283c5de9a7,21,MN
63ef164cf3867dbf50399ff78439cb65,8603d449d2ded39a85a6795236848861,21,MN
63ef164cf3867dbf50399ff78439cb65,b7ff6dbc3ed0ca9c4938a5ae55f6d046,21,MN
63ef164cf3867dbf50399ff78439cb65,40a18a4f9d2bbf20b742f532e4e3873c,21,MN
63ef164cf3867dbf50399ff78439cb65,6523be77636d29578f5aed0082b203e8,64,MT
63ef164cf3867dbf50399ff78439cb65,f62cb150117cb06aa4785d283c5de9a7,64,MT
63ef164cf3867dbf50399ff78439cb65,8603d449d2ded39a85a6795236848861,64,MT
63ef164cf3867dbf50399ff78439cb65,b7ff6dbc3ed0ca9c4938a5ae55f6d046,64,MT
63ef164cf3867dbf50399ff78439cb65,40a18a4f9d2bbf20b742f532e4e3873c,64,MT
63ef164cf3867dbf50399ff78439cb65,6523be77636d29578f5aed0082b203e8,21,UM
63ef164cf3867dbf50399ff78439cb65,f62cb150117cb06aa4785d283c5de9a7,21,UM
63ef164cf3867dbf50399ff78439cb65,8603d449d2ded39a85a6795236848861,21,UM
63ef164cf3867dbf50399ff78439cb65,b7ff6dbc3ed0ca9c4938a5ae55f6d046,21,UM
63ef164cf3867dbf50399ff78439cb65,40a18a4f9d2bbf20b742f532e4e3873c,21,UM
63ef164cf3867dbf50399ff78439cb65,6523be77636d29578f5aed0082b203e8,34,OK
63ef164cf3867dbf50399ff78439cb65,f62cb150117cb06aa4785d283c5de9a7,34,OK
63ef164cf3867dbf50399ff78439cb65,8603d449d2ded39a85a6795236848861,34,OK
63ef164cf3867dbf50399ff78439cb65,b7ff6dbc3ed0ca9c4938a5ae55f6d046,34,OK
63ef164cf3867dbf50399ff78439cb65,40a18a4f9d2bbf20b742f532e4e3873c,34,OK
63ef164cf3867dbf50399ff78439cb65,6523be77636d29578f5aed0082b203e8,49,SC
63ef164cf3867dbf50399ff78439cb65,f62cb150117cb06aa4785d283c5de9a7,49,SC
63ef164cf3867dbf50399ff78439cb65,8603d449d2ded39a85a6795236848861,49,SC
63ef164cf3867dbf50399ff78439cb65,b7ff6dbc3ed0ca9c4938a5ae55f6d046,49,SC
63ef164cf3867dbf50399ff78439cb65,40a18a4f9d2bbf20b742f532e4e3873c,49,SC
63ef164cf3867dbf50399ff78439cb65,6523be77636d29578f5aed0082b203e8,31,MS
63ef164cf3867dbf50399ff78439cb65,f62cb150117cb06aa4785d283c5de9a7,31,MS
63ef164cf3867dbf50399ff78439cb65,8603d449d2ded39a85a6795236848861,31,MS
63ef164cf3867dbf50399ff78439cb65,b7ff6dbc3ed0ca9c4938a5ae55f6d046,31,MS
63ef164cf3867dbf50399ff78439cb65,40a18a4f9d2bbf20b742f532e4e3873c,31,MS
63ef164cf3867dbf50399ff78439cb65,6523be77636d29578f5aed0082b203e8,30,NJ
63ef164cf3867dbf50399ff78439cb65,f62cb150117cb06aa4785d283c5de9a7,30,NJ
63ef164cf3867dbf50399ff78439cb65,8603d449d2ded39a85a6795236848861,30,NJ
63ef164cf3867dbf50399ff78439cb65,b7ff6dbc3ed0ca9c4938a5ae55f6d046,30,NJ
63ef164cf3867dbf50399ff78439cb65,40a18a4f9d2bbf20b742f532e4e3873c,30,NJ
63ef164cf3867dbf50399ff78439cb65,6523be77636d29578f5aed0082b203e8,28,ND
63ef164cf3867dbf50399ff78439cb65,f62cb150117cb06aa4785d283c5de9a7,28,ND
63ef164cf3867dbf50399ff78439cb65,8603d449d2ded39a85a6795236848861,28,ND
63ef164cf3867dbf50399ff78439cb65,b7ff6dbc3ed0ca9c4938a5ae55f6d046,28,ND
63ef164cf3867dbf50399ff78439cb65,40a18a4f9d2bbf20b742f532e4e3873c,28,ND
63ef164cf3867dbf50399ff78439cb65,6523be77636d29578f5aed0082b203e8,18,KY
63ef164cf3867dbf50399ff78439cb65,f62cb150117cb06aa4785d283c5de9a7,18,KY
63ef164cf3867dbf50399ff78439cb65,8603d449d2ded39a85a6795236848861,18,KY
63ef164cf3867dbf50399ff78439cb65,b7ff6dbc3ed0ca9c4938a5ae55f6d046,18,KY
63ef164cf3867dbf50399ff78439cb65,40a18a4f9d2bbf20b742f532e4e3873c,18,KY
ca19299be066d942b927fd9534bab536,6e09f117f448666d81e1bfbc92b2ae57,63,NJ
ca19299be066d942b927fd9534bab536,a59ee200820fad1712a6b90096a3123c,63,NJ
ca19299be066d942b927fd9534bab536,a3d6e202b2634015d5cebd0212d7777a,63,NJ
ca19299be066d942b927fd9534bab536,4f2d4995ca710a3eb66d741838f1b864,63,NJ
ca19299be066d942b927fd9534bab536,042a1f7a5f1ca2594c3052d4a92f8ca9,63,NJ
ca19299be066d942b927fd9534bab536,6e09f117f448666d81e1bfbc92b2ae57,60,MP
ca19299be066d942b927fd9534bab536,a59ee200820fad1712a6b90096a3123c,60,MP
ca19299be066d942b927fd9534bab536,a3d6e202b2634015d5cebd0212d7777a,60,MP
ca19299be066d942b927fd9534bab536,4f2d4995ca710a3eb66d741838f1b864,60,MP
ca19299be066d942b927fd9534bab536,042a1f7a5f1ca2594c3052d4a92f8ca9,60,MP
ca19299be066d942b927fd9534bab536,6e09f117f448666d81e1bfbc92b2ae57,48,GU
