reviewed_id,bought_with_id,age,statecode
b6c0b6bea69c722939585baeac73c13d,898e42fe937a33e8ce5e900ca7a4d924,38,AS
b6c0b6bea69c722939585baeac73c13d,8c02c262567a2267cd207e35637feb1c,38,AS
b6c0b6bea69c722939585baeac73c13d,b62dd54545cdc1a05d8aaa2d25aed996,38,AS
b6c0b6bea69c722939585baeac73c13d,0da4c2dcc8cfa0e71200883b00d22b30,38,AS
b6c0b6bea69c722939585baeac73c13d,90c46b841e2eeece992c57071387899c,38,AS
b6c0b6bea69c722939585baeac73c13d,898e42fe937a33e8ce5e900ca7a4d924,31,VA
b6c0b6bea69c722939585baeac73c13d,8c02c262567a2267cd207e35637feb1c,31,VA
b6c0b6bea69c722939585baeac73c13d,b62dd54545cdc1a05d8aaa2d25aed996,31,VA
b6c0b6bea69c722939585baeac73c13d,0da4c2dcc8cfa0e71200883b00d22b30,31,VA
b6c0b6bea69c722939585baeac73c13d,90c46b841e2eeece992c57071387899c,31,VA
b6c0b6bea69c722939585baeac73c13d,898e42fe937a33e8ce5e900ca7a4d924,67,MP
b6c0b6bea69c722939585baeac73c13d,8c02c262567a2267cd207e35637feb1c,67,MP
b6c0b6bea69c722939585baeac73c13d,b62dd54545cdc1a05d8aaa2d25aed996,67,MP
b6c0b6bea69c722939585baeac73c13d,0da4c2dcc8cfa0e71200883b00d22b30,67,MP
b6c0b6bea69c722939585baeac73c13d,90c46b841e2eeece992c57071387899c,67,MP
b6c0b6bea69c722939585baeac73c13d,898e42fe937a33e8ce5e900ca7a4d924,24,CT
b6c0b6bea69c722939585baeac73c13d,8c02c262567a2267cd207e35637feb1c,24,CT
b6c0b6bea69c722939585baeac73c13d,b62dd54545cdc1a05d8aaa2d25aed996,24,CT
b6c0b6bea69c722939585baeac73c13d,0da4c2dcc8cfa0e71200883b00d22b30,24,CT
b6c0b6bea69c722939585baeac73c13d,90c46b841e2eeece992c57071387899c,24,CT
b6c0b6bea69c722939585baeac73c13d,898e42fe937a33e8ce5e900ca7a4d924,38,OK
b6c0b6bea69c722939585baeac73c13d,8c02c262567a2267cd207e35637feb1c,38,OK
b6c0b6bea69c722939585baeac73c13d,b62dd54545cdc1a05d8aaa2d25aed996,38,OK
b6c0b6bea69c722939585baeac73c13d,0da4c2dcc8cfa0e71200883b00d22b30,38,OK
b6c0b6bea69c722939585baeac73c13d,90c46b841e2eeece992c57071387899c,38,OK
b6c0b6bea69c722939585baeac73c13d,898e42fe937a33e8ce5e900ca7a4d924,60,VT
b6c0b6bea69c722939585baeac73c13d,8c02c262567a2267cd207e35637feb1c,60,VT
b6c0b6bea69c722939585baeac73c13d,b62dd54545cdc1a05d8aaa2d25aed996,60,VT
b6c0b6bea69c722939585baeac73c13d,0da4c2dcc8cfa0e71200883b00d22b30,60,VT
b6c0b6bea69c722939585baeac73c13d,90c46b841e2eeece992c57071387899c,60,VT
b6c0b6bea69c722939585baeac73c13d,898e42fe937a33e8ce5e900ca7a4d924,42,UM
b6c0b6bea69c722939585baeac73c13d,8c02c262567a2267cd207e35637feb1c,42,UM
b6c0b6bea69c722939585baeac73c13d,b62dd54545cdc1a05d8aaa2d25aed996,42,UM
b6c0b6bea69c722939585baeac73c13d,0da4c2dcc8cfa0e71200883b00d22b30,42,UM
b6c0b6bea69c722939585baeac73c13d,90c46b841e2eeece992c57071387899c,42,UM
b6c0b6bea69c722939585baeac73c13d,898e42fe937a33e8ce5e900ca7a4d924,27,TN
b6c0b6bea69c722939585baeac73c13d,8c02c262567a2267cd207e35637feb1c,27,TN
b6c0b6bea69c722939585baeac73c13d,b62dd54545cdc1a05d8aaa2d25aed996,27,TN
b6c0b6bea69c722939585baeac73c13d,0da4c2dcc8cfa0e71200883b00d22b30,27,TN
b6c0b6bea69c722939585baeac73c13d,90c46b841e2eeece992c57071387899c,27,TN
93e5272c51d8cce02597e3ce67b7ad0a,bc9ab3406dcaa84a123b9da862e6367d,43,FL
93e5272c51d8cce02597e3ce67b7ad0a,18eb69e8fc27e9c79b3209b672317f5b,43,FL
93e5272c51d8cce02597e3ce67b7ad0a,52c6e0ee4e9f1f2389510d46d0405c1f,43,FL
93e5272c51d8cce02597e3ce67b7ad0a,a610cd02e529a837b54e83cef5064146,43,FL
93e5272c51d8cce02597e3ce67b7ad0a,a1cba5df721a1b35f2c706ddb6b889a0,43,FL
93e5272c51d8cce02597e3ce67b7ad0a,bc9ab3406dcaa84a123b9da862e6367d,66,AR
93e5272c51d8cce02597e3ce67b7ad0a,18eb69e8fc27e9c79b3209b672317f5b,66,AR
93e5272c51d8cce02597e3ce67b7ad0a,52c6e0ee4e9f1f2389510d46d0405c1f,66,AR
93e5272c51d8cce02597e3ce67b7ad0a,a610cd02e529a837b54e83cef5064146,66,AR
93e5272c51d8cce02597e3ce67b7ad0a,a1cba5df721a1b35f2c706ddb6b889a0,66,AR
93e5272c51d8cce02597e3ce67b7ad0a,bc9ab3406dcaa84a123b9da862e6367d,42,GU
93e5272c51d8cce02597e3ce67b7ad0a,18eb69e8fc27e9c79b3209b672317f5b,42,GU
93e5272c51d8cce02597e3ce67b7ad0a,52c6e0ee4e9f1f2389510d46d0405c1f,42,GU
93e5272c51d8cce02597e3ce67b7ad0a,a610cd02e529a837b54e83cef5064146,42,GU
93e5272c51d8cce02597e3ce67b7ad0a,a1cba5df721a1b35f2c706ddb6b889a0,42,GU
93e5272c51d8cce02597e3ce67b7ad0a,bc9ab3406dcaa84a123b9da862e6367d,51,ID
93e5272c51d8cce02597e3ce67b7ad0a,18eb69e8fc27e9c79b3209b672317f5b,51,ID
93e5272c51d8cce02597e3ce67b7ad0a,52c6e0ee4e9f1f2389510d46d0405c1f,51,ID
93e5272c51d8cce02597e3ce67b7ad0a,a610cd02e529a837b54e83cef5064146,51,ID
93e5272c51d8cce02597e3ce67b7ad0a,a1cba5df721a1b35f2c706ddb6b889a0,51,ID
93e5272c51d8cce02597e3ce67b7ad0a,bc9ab3406dcaa84a123b9da862e6367d,64,ID
93e5272c51d8cce02597e3ce67b7ad0a,18eb69e8fc27e9c79b3209b672317f5b,64,ID
93e5272c51d8cce02597e3ce67b7ad0a,52c6e0ee4e9f1f2389510d46d0405c1f,64,ID
93e5272c51d8cce02597e3ce67b7ad0a,a610cd02e529a837b54e83cef5064146,64,ID
93e5272c51d8cce02597e3ce67b7ad0a,a1cba5df721a1b35f2c706ddb6b889a0,64,ID
93e5272c51d8cce02597e3ce67b7ad0a,bc9ab3406dcaa84a123b9da862e6367d,44,OH
93e5272c51d8cce02597e3ce67b7ad0a,18eb69e8fc27e9c79b3209b672317f5b,44,OH
93e5272c51d8cce02597e3ce67b7ad0a,52c6e0ee4e9f1f2389510d46d0405c1f,44,OH
93e5272c51d8cce02597e3ce67b7ad0a,a610cd02e529a837b54e83cef5064146,44,OH
93e5272c51d8cce02597e3ce67b7ad0a,a1cba5df721a1b35f2c706ddb6b889a0,44,OH
93e5272c51d8cce02597e3ce67b7ad0a,bc9ab3406dcaa84a123b9da862e6367d,31,WI
93e5272c51d8cce02597e3ce67b7ad0a,18eb69e8fc27e9c79b3209b672317f5b,31,WI
93e5272c51d8cce02597e3ce67b7ad0a,52c6e0ee4e9f1f2389510d46d0405c1f,31,WI
93e5272c51d8cce02597e3ce67b7ad0a,a610cd02e529a837b54e83cef5064146,31,WI
93e5272c51d8cce02597e3ce67b7ad0a,a1cba5df721a1b35f2c706ddb6b889a0,31,WI
93e5272c51d8cce02597e3ce67b7ad0a,bc9ab3406dcaa84a123b9da862e6367d,29,WI
93e5272c51d8cce02597e3ce67b7ad0a,18eb69e8fc27e9c79b3209b672317f5b,29,WI
93e5272c51d8cce02597e3ce67b7ad0a,52c6e0ee4e9f1f2389510d46d0405c1f,29,WI
93e5272c51d8cce02597e3ce67b7ad0a,a610cd02e529a837b54e83cef5064146,29,WI
93e5272c51d8cce02597e3ce67b7ad0a,a1cba5df721a1b35f2c706ddb6b889a0,29,WI
013e320f2f2ec0cf5b3ff5418d688528,3ce70f519a9cfdd85cdbdecd358e5347,21,NE
013e320f2f2ec0cf5b3ff5418d688528,b0295c96d2b1bb87be4eac9604b3b3d3,21,NE
013e320f2f2ec0cf5b3ff5418d688528,4dcb4ca8eaeff5531c4a4c217e760ec7,21,NE
013e320f2f2ec0cf5b3ff5418d688528,ed05ab49d0b09e9d16982eebad5c6f9f,21,NE
013e320f2f2ec0cf5b3ff5418d688528,91370968f3f556de4c8d5cfbb543b23c,21,NE
013e320f2f2ec0cf5b3ff5418d688528,3ce70f519a9cfdd85cdbdecd358e5347,46,WV
013e320f2f2ec0cf5b3ff5418d688528,b0295c96d2b1bb87be4eac9604b3b3d3,46,WV
013e320f2f2ec0cf5b3ff5418d688528,4dcb4ca8eaeff5531c4a4c217e760ec7,46,WV
013e320f2f2ec0cf5b3ff5418d688528,ed05ab49d0b09e9d16982eebad5c6f9f,46,WV
013e320f2f2ec0cf5b3ff5418d688528,91370968f3f556de4c8d5cfbb543b23c,46,WV
013e320f2f2ec0cf5b3ff5418d688528,3ce70f519a9cfdd85cdbdecd358e5347,64,CT
013e320f2f2ec0cf5b3ff5418d688528,b0295c96d2b1bb87be4eac9604b3b3d3,64,CT
013e320f2f2ec0cf5b3ff5418d688528,4dcb4ca8eaeff5531c4a4c217e760ec7,64,CT
013e320f2f2ec0cf5b3ff5418d688528,ed05ab49d0b09e9d16982eebad5c6f9f,64,CT
013e320f2f2ec0cf5b3ff5418d688528,91370968f3f556de4c8d5cfbb543b23c,64,CT
013e320f2f2ec0cf5b3ff5418d688528,3ce70f519a9cfdd85cdbdecd358e5347,38,KS
013e320f2f2ec0cf5b3ff5418d688528,b0295c96d2b1bb87be4eac9604b3b3d3,38,KS
013e320f2f2ec0cf5b3ff5418d688528,4dcb4ca8eaeff5531c4a4c217e760ec7,38,KS
013e320f2f2ec0cf5b3ff5418d688528,ed05ab49d0b09e9d16982eebad5c6f9f,38,KS
013e320f2f2ec0cf5b3ff5418d688528,91370968f3f556de4c8d5cfbb543b23c,38,KS
013e320f2f2ec0cf5b3ff5418d688528,3ce70f519a9cfdd85cdbdecd358e5347,67,PA
013e320f2f2ec0cf5b3ff5418d688528,b0295c96d2b1bb87be4eac9604b3b3d3,67,PA
013e320f2f2ec0cf5b3ff5418d688528,4dcb4ca8eaeff5531c4a4c217e760ec7,67,PA
013e320f2f2ec0cf5b3ff5418d688528,ed05ab49d0b09e9d16982eebad5c6f9f,67,PA
013e320f2f2ec0cf5b3ff5418d688528,91370968f3f556de4c8d5cfbb543b23c,67,PA
013e320f2f2ec0cf5b3ff5418d688528,3ce70f519a9cfdd85cdbdecd358e5347,30,ME
013e320f2f2ec0cf5b3ff5418d688528,b0295c96d2b1bb87be4eac9604b3b3d3,30,ME
013e320f2f2ec0cf5b3ff5418d688528,4dcb4ca8eaeff5531c4a4c217e760ec7,30,ME
013e320f2f2ec0cf5b3ff5418d688528,ed05ab49d0b09e9d16982eebad5c6f9f,30,ME
013e320f2f2ec0cf5b3ff5418d688528,91370968f3f556de4c8d5cfbb543b23c,30,ME
013e320f2f2ec0cf5b3ff5418d688528,3ce70f519a9cfdd85cdbdecd358e5347,38,MP
013e320f2f2ec0cf5b3ff5418d688528,b0295c96d2b1bb87be4eac9604b3b3d3,38,MP
013e320f2f2ec0cf5b3ff5418d688528,4dcb4ca8eaeff5531c4a4c217e760ec7,38,MP
013e320f2f2ec0cf5b3ff5418d688528,ed05ab49d0b09e9d16982eebad5c6f9f,38,MP
013e320f2f2ec0cf5b3ff5418d688528,91370968f3f556de4c8d5cfbb543b23c,38,MP
013e320f2f2ec0cf5b3ff5418d688528,3ce70f519a9cfdd85cdbdecd358e5347,68,MT
013e320f2f2ec0cf5b3ff5418d688528,b0295c96d2b1bb87be4eac9604b3b3d3,68,MT
013e320f2f2ec0cf5b3ff5418d688528,4dcb4ca8eaeff5531c4a4c217e760ec7,68,MT
013e320f2f2ec0cf5b3ff5418d688528,ed05ab49d0b09e9d16982eebad5c6f9f,68,MT
013e320f2f2ec0cf5b3ff5418d688528,91370968f3f556de4c8d5cfbb543b23c,68,MT
505e6633d81f2cb7400c0cfa0394c427,efcd811edccbeb5e67eaa8ef0d991f7c,49,NC
505e6633d81f2cb7400c0cfa0394c427,7b2cc00171e5eed9a9978f004aaa0e6e,49,NC
505e6633d81f2cb7400c0cfa0394c427,11f64fe272e899fbccc909e8e16ce71c,49,NC
505e6633d81f2cb7400c0cfa0394c427,41b90c60a049125c558c4b193fedbff9,49,NC
505e6633d81f2cb7400c0cfa0394c427,ccb9a8dc657c4275b3df156ec2aff225,49,NC
505e6633d81f2cb7400c0cfa0394c427,efcd811edccbeb5e67eaa8ef0d991f7c,31,ID
505e6633d81f2cb7400c0cfa0394c427,7b2cc00171e5eed9a9978f004aaa0e6e,31,ID
505e6633d81f2cb7400c0cfa0394c427,11f64fe272e899fbccc909e8e16ce71c,31,ID
505e6633d81f2cb7400c0cfa0394c427,41b90c60a049125c558c4b193fedbff9,31,ID
505e6633d81f2cb7400c0cfa0394c427,ccb9a8dc657c4275b3df156ec2aff225,31,ID
505e6633d81f2cb7400c0cfa0394c427,efcd811edccbeb5e67eaa8ef0d991f7c,37,VI
505e6633d81f2cb7400c0cfa0394c427,7b2cc00171e5eed9a9978f004aaa0e6e,37,VI
505e6633d81f2cb7400c0cfa0394c427,11f64fe272e899fbccc909e8e16ce71c,37,VI
505e6633d81f2cb7400c0cfa0394c427,41b90c60a049125c558c4b193fedbff9,37,VI
